,Event_Date,Event_Name,Event_ID,F1_Name,F2_Name,F1_ID,F2_ID
0,2014-08-23,UFC Fight Night: Henderson vs Dos Anjos,063649e21bc9d6d5,Aaron Phillips,Matt Hobar,34c2b3656f88f7ef,b57edace7b647f07
1,2008-11-15,UFC 91: Couture vs Lesnar,a2b06ca02bca14c0,Aaron Riley,Jorge Gurgel,f2c8ebbeafd45f2b,04d5718ed2661e8c
2,2009-08-08,UFC 101: Declaration,48d1f690b763934c,Aaron Riley,Shane Nelson,f2c8ebbeafd45f2b,2db7fa8db6bc9632
3,2010-05-29,UFC 114: Rampage vs Evans,bfc2fc38a0e20211,Aaron Riley,Joe Brammer,f2c8ebbeafd45f2b,013da757877044a2
4,2013-07-27,UFC on Fox: Johnson vs Moraga,5330fe7e4c3af81c,Aaron Riley,Justin Salas,f2c8ebbeafd45f2b,9b198c73e3d0d289
5,2009-05-15,Strikeforce Challengers 1,8ddf9c51c5fdea75,Aaron Rosa,Anthony Ruiz,11f8860028b68fcf,657c21cb133f1445
6,2011-11-12,UFC on Fox: Velasquez vs Dos Santos,1c061eb6e29eaa0a,Aaron Rosa,Matt Lucas,11f8860028b68fcf,668222c99c5c311d
7,2008-11-05,WEC 36: Faber vs. Brown,1c2f2571b18791b6,Aaron Simpson,David Avellan,d5f820c11a121050,956dcac65e7b34d6
8,2009-04-01,UFC Fight Night: Condit vs Kampmann,04d5718ed2661e8c,Aaron Simpson,Tim McKenzie,d5f820c11a121050,9ca265dfe8323db3
9,2009-08-29,UFC 102: Couture vs Nogueira,c6a33ff198aaaeeb,Aaron Simpson,Ed Herman,d5f820c11a121050,06f36cf4bd97ec77
10,2010-01-11,UFC Fight Night: Maynard vs Diaz,58bc81376286b3d3,Aaron Simpson,Tom Lawlor,d5f820c11a121050,4d44f37107f01b9b
11,2010-11-20,UFC 123: Rampage vs Machida,dd992d569aaebee6,Aaron Simpson,Mark Munoz,d5f820c11a121050,179f1948dc234f1f
12,2011-10-08,UFC 136: Edgar vs Maynard 3,7d5b12de1625984e,Aaron Simpson,Eric Schafer,d5f820c11a121050,f59f1d3a2ff13edd
13,2012-02-15,UFC on FUEL TV: Sanchez vs Ellenberger,0a97691039c4bbfb,Aaron Simpson,Ronny Markes,d5f820c11a121050,bd21a1e3d41c97ee
14,2012-07-11,UFC on FUEL TV: Munoz vs Weidman,d3b5ad3b15a64a18,Aaron Simpson,Kenny Robertson,d5f820c11a121050,6e0273f9478be71e
15,2012-10-05,UFC on FX: Browne vs Bigfoot,6a0b80a24f22e152,Aaron Simpson,Mike Pierce,d5f820c11a121050,236a37d96d476164
16,2008-10-03,Strikeforce - Payback,d468288756ae3982,Aaron Trujillo,Haven Torres,cc18abc046b382c9,1ff10dee2f7ae60c
17,2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,1c7cce2f5c17160d,Abdul Razak Alhassan,Omari Akhmedov,eae431e70064e046,16690d100f995f8f
18,2018-09-08,UFC 228: Woodley vs. Till,d5ae8074631762fc,Abdul Razak Alhassan,Niko Price,eae431e70064e046,d8da10db80131bec
19,2009-03-08,DREAM 7: Featherweight Grand Prix 2009 1st Round,89b8d1bf1ff09d1d,Abel Cullum,Akiyo Nishiura,2f8f3c69522db931,6c9383ffab2725a5
20,2013-12-14,UFC on Fox: Johnson vs. Benavidez 2,480b702debcb5433,Abel Trujillo,Roger Bowling,e14b5aa06eea9653,3b9f723e2720a238
21,2016-01-02,UFC 195: Lawler vs Condit,380e8b023290d091,Abel Trujillo,Tony Sims,e14b5aa06eea9653,57bad6a84230f0c9
22,2016-05-29,UFC Fight Night: Almeida vs Garbrandt,990060b2a68a7b82,Abel Trujillo,Jordan Rinaldi,e14b5aa06eea9653,c07efc18b231f170
23,2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,Abel Trujillo,James Vick,e14b5aa06eea9653,6256b2b1562cb8e1
24,2010-03-26,Strikeforce Challengers 7,22d1e00e1aabb7c9,Abongo Humphrey,George Bush,cb1b4d237b0079e6,f0c779dc2ca3816c
25,2010-07-23,Strikeforce Challengers 9,f8fe2053d73d7bcf,Abongo Humphrey,Mike Kyle,cb1b4d237b0079e6,56b8b24f65f9f057
26,2008-02-01,Strikeforce - Young Guns 2,9f842be1a5337be6,Adam Antolin,Hugo Govea,25b31165758402dd,2391a73686200c5d
27,2008-09-13,Strikeforce - Young Guns 3,b9d0fd83bb8a147a,Adam Antolin,Javi Alanis,25b31165758402dd,2144954270be834d
28,2011-04-01,Strikeforce Challengers 15,33011768c3c4dc9a,Adam Antolin,Ronald Carillo,25b31165758402dd,cbd022eaf2ac546a
29,2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,Adam Milstead,Curtis Blaydes,72ffecf712673af1,fa6796c55d6c5440
30,2018-12-15,UFC Fight Night: Lee vs. Iaquinta,7a703c565ccaa18f,Adam Milstead,Mike Rodriguez,72ffecf712673af1,18b602842a24f7c5
31,2010-08-21,Strikeforce - Houston,79899ecf62020f6d,Adam Schindler,Kier Gooch,89ea01f5a7ada40c,1bda4867f1baceac
32,2018-11-03,UFC 230: Cormier vs. Lewis,20821819c401ced8,Adam Wieczorek,Marcos Rogerio de Lima,efa1f6b42c86793c,ab943cd2c3c17825
33,2018-09-15,UFC Fight Night: Hunt vs. Oleinik,8d49545dadf9b919,Adam Yandiev,Jordan Johnson,0a95c474e61a6c44,99bcdf5eac39898f
34,2011-07-22,Strikeforce Challengers 17,07f72a2a7591b409,Adlan Amagov,Ron Stallings,1e327b281ef6a745,6dd758d34da8d254
35,2011-11-18,Strikeforce Challengers 20,453ee00c3e1ae9dd,Adlan Amagov,Anthony Smith,1e327b281ef6a745,d4c9dcd330403612
36,2012-08-18,Strikeforce - Rousey vs. Kaufman,be9d259be012e8a4,Adlan Amagov,Keith Berry,1e327b281ef6a745,0b935b9bbbe5fc07
37,2013-11-09,UFC Fight Night: Belfort vs Henderson,5d7c18191b8aa432,Adriano Martins,Daron Cruickshank,7dcf06c1967801c1,5f99b2bafb10305f
38,2014-07-06,The Ultimate Fighter 19 Finale,1c5879330d42255f,Adriano Martins,Juan Puig,7dcf06c1967801c1,85d0fafb8b75d634
39,2015-10-03,UFC 192: Cormier vs Gustafsson,119ebea97e914dcf,Adriano Martins,Islam Makhachev,7dcf06c1967801c1,275aca31f61ba28c
40,2017-02-19,UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,Aiemann Zahabi,Reginaldo Vieira,24656ef4d605c96f,f9081770e28ea2e1
41,2017-11-04,UFC 217: Bisping vs. St-Pierre,a25b71fe5e31fa97,Aiemann Zahabi,Ricardo Ramos,24656ef4d605c96f,1ae8f3c723aacff4
42,2014-12-12,The Ultimate Fighter 20 Finale,222d6b547de2e035,Aisling Daly,Alex Chambers,e50cd77732d39967,26b63bc5c0c1f65d
43,2015-10-24,UFC Fight Night: Holohan vs Smolka,f3155a94ca420126,Aisling Daly,Ericka Almeida,e50cd77732d39967,67a992d4cff22466
44,2014-07-26,UFC on Fox: Lawler vs Brown,05fbfe628658c538,Akbarh Arreola,Tiago Trator,c136b2a8852da5bd,8ce87f7e3a9baed2
45,2009-12-31,Dynamite!! 2009,cbf94e4c4af4ff6d,Akihiro Gono,Hayato Sakurai,b2acebbef8da14ea,85e26e2468b4e82f
46,2013-04-06,UFC on FUEL TV 9: Mousasi vs Latifi,6291ac0a3726732f,Akira Corassani,Robert Peralta,3f52ce18fb98008f,960d6cae8879ba2b
47,2013-11-30,The Ultimate Fighter 18 Finale,9a967e8e43dcef63,Akira Corassani,Maximo Blanco,3f52ce18fb98008f,4a1329cc8eb0928a
48,2014-10-04,UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,Akira Corassani,Max Holloway,3f52ce18fb98008f,150ff4cc642270b9
49,2015-01-24,UFC Fight Night: Gustafsson vs Johnson,706404da0775dcbc,Akira Corassani,Sam Sicilia,3f52ce18fb98008f,b8aef0faf4ce9b31
50,2009-04-05,WEC 40: Torres vs. Mizugaki,50cc91ce2982785d,Akitoshi Tamura,Manny Tapia,c95fbc085e17a532,0eec866a077889f0
51,2013-10-26,UFC Fight Night: Machida vs Munoz,60884f31ead1609c,Al Iaquinta,Piotr Hallmann,59279a7c978f7da0,a3be148af5c7b088
52,2014-02-01,UFC 169: Barao vs Faber 2,fc31f896cde2bc2e,Al Iaquinta,Kevin Lee,59279a7c978f7da0,ee9ebceabfd16fa7
53,2014-05-24,UFC 173: Barao vs Dillashaw,9ca265dfe8323db3,Al Iaquinta,Mitch Clarke,59279a7c978f7da0,c76ec2bc3a57666a
54,2014-09-05,UFC Fight Night: Souza vs Mousasi,9bcfb40dbcd50568,Al Iaquinta,Rodrigo Damm,59279a7c978f7da0,a20d7dfaba74c067
55,2017-04-22,UFC Fight Night: Swanson vs. Lobov,bc7f7f0ba3db74d2,Al Iaquinta,Diego Sanchez,59279a7c978f7da0,82e7929bf6c2b689
56,2008-09-17,UFC Fight Night: Diaz vs Neer,279093302a6f44b3,Alan Belcher,Ed Herman,4130a743d9d22163,06f36cf4bd97ec77
57,2009-01-17,UFC 93: Franklin vs Henderson,68c6cd5287b473a7,Alan Belcher,Denis Kang,4130a743d9d22163,3c241737a6069b9f
58,2009-12-12,UFC 107: Penn vs Sanchez,821cd80aab70d5f9,Alan Belcher,Wilson Gouveia,4130a743d9d22163,af5b208e97f5d382
59,2011-09-17,UFC Fight Night Live: Shields vs Ellenberger,1ffc38f67785797b,Alan Belcher,Jason MacDonald,4130a743d9d22163,2be6596a9db33bf5
60,2008-10-03,Strikeforce - Payback,d468288756ae3982,Alan Gomez,Jordan Goodwin,0a66de3a797cf73a,7f98d9d5a10fa25c
61,2015-02-28,UFC 184: Rousey vs Zingano,ad4e9055bf8cd04d,Alan Jouban,Richard Walsh,cf65d56b0755ed3b,303a05a7aa3ff761
62,2015-07-15,UFC Fight Night: Mir vs Duffee,36877f0e62b25b96,Alan Jouban,Matt Dwyer,cf65d56b0755ed3b,8f0d576beba1cfcd
63,2015-10-03,UFC 192: Cormier vs Gustafsson,119ebea97e914dcf,Alan Jouban,Albert Tumenov,cf65d56b0755ed3b,ff6a1f63c254127e
64,2016-07-07,UFC Fight Night: Dos Anjos vs. Alvarez,45a2ba3ef82b9700,Alan Jouban,Belal Muhammad,cf65d56b0755ed3b,b1b0729d27936f2f
65,2016-12-17,UFC Fight Night: VanZant vs. Waterson,32541eb5d12668b4,Alan Jouban,Mike Perry,cf65d56b0755ed3b,f2b6fdb20675b11c
66,2017-08-05,UFC Fight Night: Pettis vs. Moreno,f4a031ac205ac580,Alan Jouban,Niko Price,cf65d56b0755ed3b,d8da10db80131bec
67,2014-04-11,UFC Fight Night: Minotauro vs Nelson,d632d156c0549e07,Alan Omer,Jim Alers,f2ad06f1007c481a,fe5a9547479396ab
68,2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,194fc025f9355db6,Alan Omer,Arnold Allen,f2ad06f1007c481a,040a74bb0a465c54
69,2013-10-09,UFC Fight Night: Maia vs Shields,43612456979e5d5e,Alan Patrick,Garett Whiteley,cd7763bcadb5d4c8,129537073431e52e
70,2016-03-19,UFC Fight Night: Hunt vs Mir,e60201cfab7d656d,Alan Patrick,Damien Brown,cd7763bcadb5d4c8,d024ed963e8bf7ea
71,2016-09-24,UFC Fight Night: Cyborg vs. Lansberg,e18012194473e8b0,Alan Patrick,Stevie Ray,cd7763bcadb5d4c8,31a13532e724ca2b
72,2018-02-03,UFC Fight Night: Machida vs. Anders,7cf20446453f852b,Alan Patrick,Damir Hadzovic,cd7763bcadb5d4c8,38c626ca912c7bac
73,2014-03-01,UFC Fight Night: Kim vs Hathaway,a26198ba5093147e,Albert Cheng,An Ying Wang,d8d7b24d276c8cb0,69e8c632135af48b
74,2017-03-04,UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,Albert Morales,Andre Soukhamthath,544d7460b3e44393,d0e50a3d1b250708
75,2017-12-09,UFC Fight Night: Swanson vs. Ortega,bcd124bcd3d5be46,Albert Morales,Benito Lopez,544d7460b3e44393,773f7feacf96153e
76,2018-02-24,UFC Fight Night: Emmett vs. Stephens,daa89f01e1c0f42a,Albert Morales,Manny Bermudez,544d7460b3e44393,2dc1bc1a02961656
77,2009-01-24,Affliction - Day of Reckoning,4f95f74620a6b7a4,Albert Rios,Antonio Duarte,868a78f2e810a837,29b5d32584e02d8d
78,2014-10-04,UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,Albert Tumenov,Matt Dwyer,ff6a1f63c254127e,8f0d576beba1cfcd
79,2016-05-08,UFC Fight Night: Overeem vs Arlovski,a314687f372b2cec,Albert Tumenov,Gunnar Nelson,ff6a1f63c254127e,fd55393021a8c255
80,2014-08-23,UFC Fight Night: Bisping vs Le,770b9d4813c25902,Alberto Mina,Shinsho Anzai,4b1d46a1b5c0fd11,4665f9f909cd7214
81,2018-05-12,UFC 224: Nunes vs. Pennington,67ec58d7cf599835,Alberto Mina,Ramazan Emeev,4b1d46a1b5c0fd11,abd5fb12437eda21
82,2016-08-20,UFC 202: Diaz vs. McGregor 2,5da4e8dc02e50ac0,Alberto Uda,Marvin Vettori,8f2deefe8c5dfb5d,7acbb0972e75281a
83,2014-11-15,UFC 180: Werdum vs Hunt,59851163aaf1aed8,Alejandro Perez,Jose Quinonez,80daefbed11ce998,36549928f90f1d36
84,2015-06-13,UFC 188: Velasquez vs Werdum,a58114c6dd0add64,Alejandro Perez,Patrick Williams,80daefbed11ce998,39330403ad27c2bb
85,2015-11-21,UFC Fight Night: Magny vs Gastelum,243b07fc65ccbb16,Alejandro Perez,Scott Jorgensen,80daefbed11ce998,0b64d0fed453ef7f
86,2016-09-17,UFC Fight Night: Poirier vs. Johnson,d6455cb4bee503ce,Alejandro Perez,Albert Morales,80daefbed11ce998,544d7460b3e44393
87,2017-08-05,UFC Fight Night: Pettis vs. Moreno,f4a031ac205ac580,Alejandro Perez,Andre Soukhamthath,80daefbed11ce998,d0e50a3d1b250708
88,2017-12-09,UFC Fight Night: Swanson vs. Ortega,bcd124bcd3d5be46,Alejandro Perez,Iuri Alcantara,80daefbed11ce998,2f95a3c6d58b2aad
89,2018-09-15,UFC Fight Night: Hunt vs. Oleinik,8d49545dadf9b919,Aleksei Kunchenko,Thiago Alves,e2ccd9a9ace60de7,31ee470ef5dc8d7f
90,2014-06-28,UFC Fight Night: Swanson vs Stephens,c0ed7b208197e8de,Aleksei Oleinik,Anthony Hamilton,98c23cb6da5b3352,c727c7d31c50c4cf
91,2016-07-13,UFC Fight Night: McDonald vs. Lineker,5e7a28f20927d64a,Aleksei Oleinik,Daniel Omielanczuk,98c23cb6da5b3352,470fedbc8563ac47
92,2017-01-15,UFC Fight Night: Rodriguez vs. Penn,46effbd1135423c5,Aleksei Oleinik,Viktor Pesta,98c23cb6da5b3352,202b0467521c9d6f
93,2017-11-04,UFC 217: Bisping vs. St-Pierre,a25b71fe5e31fa97,Aleksei Oleinik,Curtis Blaydes,98c23cb6da5b3352,fa6796c55d6c5440
94,2018-05-12,UFC 224: Nunes vs. Pennington,67ec58d7cf599835,Aleksei Oleinik,Junior Albini,98c23cb6da5b3352,c482c8605455a213
95,2016-04-10,UFC Fight Night: Rothwell vs Dos Santos,4887e5bc4dbb73ff,Alessio Di Chirico,Bojan Velickovic,77d7295d1b22c694,fcce75a25c14a804
96,2017-12-16,UFC Fight Night: Lawler vs. Dos Anjos,eaa0a728cc91ef60,Alessio Di Chirico,Oluwale Bamgbose,77d7295d1b22c694,04b39f4e8eb59d7c
97,2018-07-06,UFC - TUF 27 Finale,8215e4fe24e8e81b,Alessio Di Chirico,Julian Marquez,77d7295d1b22c694,d0e1b42d41dab603
98,2008-01-19,UFC 80: Rapid Fire,a24e080000fa7a35,Alessio Sakara,James Lee,7f955f71fa2ce7ac,863d06a7ef8bc98c
99,2008-09-17,UFC Fight Night: Diaz vs Neer,279093302a6f44b3,Alessio Sakara,Joe Vedepo,7f955f71fa2ce7ac,d35c3ed553b71fa2
100,2009-08-08,UFC 101: Declaration,48d1f690b763934c,Alessio Sakara,Thales Leites,7f955f71fa2ce7ac,cfb65863d5099327
101,2010-03-21,UFC on Versus: Vera vs Jones,3795fca327cbcf23,Alessio Sakara,James Irvin,7f955f71fa2ce7ac,a7f4d0902bb64092
102,2011-03-03,UFC on VERSUS: Sanchez vs Kampmann,a54fc2d6fc224dc3,Alessio Sakara,Chris Weidman,7f955f71fa2ce7ac,3a8176e15b9887c1
103,2013-10-26,UFC Fight Night: Machida vs Munoz,60884f31ead1609c,Alessio Sakara,Nico Musoke,7f955f71fa2ce7ac,8b5f9ea38184ded3
104,2011-03-26,UFC Fight Night Live: Nogueira vs Davis,8a59d346dc976a10,Alex Caceres,Mackens Semerzier,7aa3d6964eff4877,51b1e2fd9872005b
105,2011-11-12,UFC on Fox: Velasquez vs Dos Santos,1c061eb6e29eaa0a,Alex Caceres,Cole Escovedo,7aa3d6964eff4877,5df17b3620145578
106,2012-02-04,UFC 143: Diaz vs Condit,df2cf66d8c0123db,Alex Caceres,Edwin Figueroa,7aa3d6964eff4877,bbfca6d5c27d9cd8
107,2012-11-10,UFC Macao: Franklin vs Le,319fa1bd3176bded,Alex Caceres,Motonobu Tezuka,7aa3d6964eff4877,d34636a85f0f4c90
108,2013-03-02,UFC on FUEL TV: Japan,83c6c3e0f8bde8ee,Alex Caceres,Kyung Ho Kang,7aa3d6964eff4877,a7897d200692ab64
109,2014-01-25,UFC on Fox: Henderson vs Thomson,a8d521d913df4e31,Alex Caceres,Sergio Pettis,7aa3d6964eff4877,de75d1c45a39e221
110,2014-09-20,UFC Fight Night: Hunt vs Nelson,2dea80c069847321,Alex Caceres,Masanori Kanehara,7aa3d6964eff4877,f3a078277b3b8ff4
111,2016-01-30,UFC Fight Night: Johnson vs. Bader,b3fb8d2293e17a59,Alex Caceres,Masio Fullen,7aa3d6964eff4877,4638cc6479cc0afe
112,2017-01-28,UFC Fight Night: Shevchenko vs. Pena,4512e46543b960ad,Alex Caceres,Jason Knight,7aa3d6964eff4877,bb1a2cdad6ff34db
113,2017-06-17,UFC Fight Night: Holm vs. Correia,353de740bb6c7e75,Alex Caceres,Rolando Dy,7aa3d6964eff4877,55ed59d541f8b90c
114,2018-07-06,UFC - TUF 27 Finale,8215e4fe24e8e81b,Alex Caceres,Martin Bravo,7aa3d6964eff4877,9c44f290f5726d95
115,2015-05-09,UFC Fight Night: Miocic vs Hunt,8a1b4330c7957961,Alex Chambers,Kailin Curran,26b63bc5c0c1f65d,05b43e0ead3df345
116,2017-11-18,UFC Fight Night: Werdum vs. Tybura,caced97768818230,Alex Chambers,Nadia Kassem,26b63bc5c0c1f65d,6e7506127408aa9e
117,2016-02-21,UFC Fight Night: Cowboy vs Cowboy,d56bb6dff2ae77eb,Alex Garcia,Sean Strickland,a2b12c3f3d60ff69,0d8011111be000b2
118,2018-10-27,UFC Fight Night: Oezdemir vs. Smith,33a331684283900f,Alex Garcia,Court McGee,a2b12c3f3d60ff69,523fa774700d7d3f
119,2018-12-01,UFC Fight Night: Dos Santos vs. Tuivasa,d1d20e651e6cbc02,Alex Gorgees,Damir Ismagulov,803bebcfb6d6f506,135d124172a0bea3
120,2009-03-01,WEC 39: Brown vs. Garcia,59583ff832fe9d68,Alex Karalexis,Greg McIntyre,e361e5c858af6ff1,00a905a4a4a2b071
121,2010-04-24,WEC 48: Aldo vs. Faber,b18fb36a4aa00093,Alex Karalexis,Anthony Pettis,e361e5c858af6ff1,cbb682f5fcc44bfc
122,2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,Alex Morono,Niko Price,cdb96af67d096b1e,d8da10db80131bec
123,2015-06-27,UFC Fight Night: Machida vs Romero,86e388ed20761ad9,Alex Oliveira,Joe Merritt,57b10fca4f9c9a7a,e82d5f54daa85a7e
124,2015-11-07,UFC Fight Night: Belfort vs Henderson,5345f86680378fc1,Alex Oliveira,Piotr Hallmann,57b10fca4f9c9a7a,a3be148af5c7b088
125,2016-07-23,UFC Fight Night: Holm vs. Shevchenko,8a028648f3f0761d,Alex Oliveira,James Moontasri,57b10fca4f9c9a7a,c06a9b48d4132c8e
126,2016-12-30,UFC 207: Nunes vs. Rousey,4b2390cfaceb91d8,Alex Oliveira,Tim Means,57b10fca4f9c9a7a,4b47e71384a9522f
127,2017-03-11,UFC Fight Night: Belfort vs. Gastelum,47b7e4e60813b7b2,Alex Oliveira,Tim Means,57b10fca4f9c9a7a,4b47e71384a9522f
128,2017-12-02,UFC 218: Holloway vs. Aldo 2,9e30f69cc0869301,Alex Oliveira,Yancy Medeiros,57b10fca4f9c9a7a,813550bc53b15fb0
129,2018-09-22,UFC Fight Night: Marreta vs. Anders,852454c572675334,Alex Oliveira,Carlo Pedersoli,57b10fca4f9c9a7a,198994b47f395af0
130,2018-12-08,UFC 231: Holloway vs. Ortega,2a74bbba57058f12,Alex Oliveira,Gunnar Nelson,57b10fca4f9c9a7a,fd55393021a8c255
131,2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,03b1e846b09f721d,Alex Perez,Jose Torres,ab2b4ff41d6ebe0f,d2036f31c035e0d1
132,2008-03-26,WEC 33: Marshall vs. Stann,c96518b7f6881004,Alex Serdyukov,Ryan Stonitsch,253d3f9e97ca149a,8d477c3fbe001f9d
133,2008-06-01,WEC 34: Faber vs. Pulver,c2a7623f398d9bd7,Alex Serdyukov,Luis Santos,253d3f9e97ca149a,7701377be464d2ef
134,2012-05-15,UFC on FUEL TV: Korean Zombie vs Poirier,8caca5857ce0e30b,Alex Soto,Francisco Rivera,d18dbcb0f8e2b55d,7ea4a9f07df33a45
135,2014-12-06,UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,Alex White,Clay Collard,c17041f1bb5768d8,cc900c6a71ed23f3
136,2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,6083f497c22cc075,Alexa Grasso,Heather Jo Clark,e8b731feff72294b,dd4c16777fb2ccf9
137,2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,Alexa Grasso,Felice Herrig,e8b731feff72294b,b6850671a008bf9a
138,2018-05-19,UFC Fight Night: Maia vs. Usman,3144121470023e9a,Alexa Grasso,Tatiana Suarez,e8b731feff72294b,b08012bbe542592a
139,2009-12-19,Strikeforce - Evolution,ff2c606c8bc365e3,Alexander Crispim,AJ Fonseca,15dedd05f8bcb475,0adf1aacda5e26ac
140,2009-11-14,UFC 105: Couture vs Vera,fa8b9e6b0c2269f8,Alexander Gustafsson,Jared Hamman,3c6976f8182d9527,23459ee7e373b98f
141,2010-04-10,UFC 112: Invincible,24b033b3daf1c9df,Alexander Gustafsson,Phil Davis,3c6976f8182d9527,902ab9197b83d0db
142,2011-02-26,UFC 127: Penn vs Fitch,88a9bc81271ccd89,Alexander Gustafsson,James Te Huna,3c6976f8182d9527,f5431394fb284bb9
143,2012-04-14,UFC on FUEL TV: Gustafsson vs Silva,21f2974fd08085e3,Alexander Gustafsson,Thiago Silva,3c6976f8182d9527,2924886ee9c4c527
144,2014-03-08,UFC Fight Night: Gustafsson vs Manuwa,ebc1f40e00e0c481,Alexander Gustafsson,Jimi Manuwa,3c6976f8182d9527,1e1dbd1cc5a7469e
145,2015-01-24,UFC Fight Night: Gustafsson vs Johnson,706404da0775dcbc,Alexander Gustafsson,Anthony Johnson,3c6976f8182d9527,365fee2da473b177
146,2016-09-03,UFC Fight Night: Arlovski vs. Barnett,2b4faacc16d66898,Alexander Gustafsson,Jan Blachowicz,3c6976f8182d9527,99df7d0a2a08a8a8
147,2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,1c7cce2f5c17160d,Alexander Gustafsson,Glover Teixeira,3c6976f8182d9527,7ff97850e8c32bda
148,2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,322a56923b396b4d,Alexander Hernandez,Olivier Aubin-Mercier,262a7d06203657e6,55ee431411ccf07a
149,2008-06-27,Strikeforce - Melendez vs. Thomson,775bad6d700d2302,Alexander Trevino,Eric Jacob,73abb7a5c57fb443,ba17afef01ed78b6
150,2008-09-13,Strikeforce - Young Guns 3,b9d0fd83bb8a147a,Alexander Trevino,Gennaro Strangis,73abb7a5c57fb443,495add4fbede0a44
151,2009-08-15,Strikeforce - Carano vs. Cyborg,6da99156486ed6c2,Alexander Trevino,Isaiah Hill,73abb7a5c57fb443,86b30a86664cb6e4
152,2017-06-10,UFC Fight Night: Lewis vs. Hunt,90e7447d8b7f3f35,Alexander Volkanovski,Mizuto Hirota,e1248941344b3288,35faad160d346839
153,2017-11-18,UFC Fight Night: Werdum vs. Tybura,caced97768818230,Alexander Volkanovski,Shane Young,e1248941344b3288,4cd8b03aee1d0138
154,2018-02-10,UFC 221: Romero vs. Rockhold,15515e797aedc137,Alexander Volkanovski,Jeremy Kennedy,e1248941344b3288,68f6e96c5fa6e044
155,2017-04-15,UFC Fight Night: Johnson vs. Reis,ed069a95aaaf4f56,Alexander Volkov,Roy Nelson,279566840aa55bf2,3f7c14c7eca7195d
156,2017-09-02,UFC Fight Night: Volkov vs. Struve,a3244e3238541482,Alexander Volkov,Stefan Struve,279566840aa55bf2,ebc1f40e00e0c481
157,2017-01-28,UFC Fight Night: Shevchenko vs. Pena,4512e46543b960ad,Alexandre Pantoja,Eric Shelton,a0f0004aadf10b71,a0c64f272b65d441
158,2017-07-16,UFC Fight Night: Nelson vs. Ponzinibbio,d7907a9a968e4d29,Alexandre Pantoja,Neil Seery,a0f0004aadf10b71,49a74b9fb2e45fdf
159,2018-11-17,UFC Fight Night: Magny vs. Ponzinibbio,aa3153a9941b4d44,Alexandre Pantoja,Ulka Sasaki,a0f0004aadf10b71,7c3c48cf54a2848e
160,2013-06-15,UFC 161: Evans vs Henderson,8fd1f27e86661ede,Alexis Davis,Rosi Sexton,4c2d90e335e6df19,5dfe71ade71f3a4b
161,2014-02-22,UFC 170: Rousey vs McMann,3138fab619faf4d1,Alexis Davis,Jessica Eye,4c2d90e335e6df19,f72465a784c1b084
162,2015-04-25,UFC 186: Johnson vs Horiguchi,997b4f52f76a0b53,Alexis Davis,Sarah Kaufman,4c2d90e335e6df19,36df8e119aec6175
163,2017-04-22,UFC Fight Night: Swanson vs. Lobov,bc7f7f0ba3db74d2,Alexis Davis,Cindy Dandois,4c2d90e335e6df19,9eef6584fab21fbb
164,2017-12-09,UFC Fight Night: Swanson vs. Ortega,bcd124bcd3d5be46,Alexis Davis,Liz Carmouche,4c2d90e335e6df19,51a0c09cbe9b8472
165,2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,322a56923b396b4d,Alexis Davis,Katlyn Chookagian,4c2d90e335e6df19,e872e9a9a902c045
166,2015-01-03,UFC 182: Jones vs Cormier,a72d260b436924c4,Alexis Dufresne,Marion Reneau,4ae4049426e0161d,c7d297714d9ab1a4
167,2016-06-18,UFC Fight Night: MacDonald vs Thompson,563d051c9e769b24,Ali Bagautinov,Geane Herrera,3dd92ff9fb0412b3,c169545ab0825f44
168,2008-06-15,DREAM 4: Middleweight Grand Prix 2008 2nd Round,01daf32100ed7517,Alistair Overeem,Tae Hyun Lee,b4ad3a06ee4d660c,de99da2c0d18d34a
169,2008-07-21,DREAM 5: Lightweight Grand Prix 2008 Final Round,a56607a451e4c70d,Alistair Overeem,Mark Hunt,b4ad3a06ee4d660c,eef9b891edbd4604
170,2008-09-23,DREAM 6: Middleweight Grand Prix 2008 Final Round,5f2f0da6fd6a84fd,Alistair Overeem,Mirko Filipovic,b4ad3a06ee4d660c,c32fb8c0f6471a4d
